# Initial composition Z = 0.001
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000      7.489600E-001      2.262300E-005      2.499800E-001      2.720200E-009      1.084700E-011      1.798200E-004      2.179000E-006      4.851100E-005      1.193000E-007      4.399700E-004      1.775900E-007      9.922900E-007      3.305100E-008      9.341600E-005      2.351300E-007      7.555700E-006      2.355100E-006      3.452800E-005      4.553300E-006      5.213700E-006      0.000000E+000      3.816300E-006      4.774800E-005      2.236200E-006      4.281200E-007      2.221800E-005      5.372600E-007      4.808000E-006      2.414200E-007      4.400100E-006      3.187600E-009      2.402200E-007      2.440900E-008      1.165600E-006      6.463200E-007      8.860900E-005      2.349300E-007      5.002100E-006      4.939400E-008      1.247600E-007
# winds ejecta
           Min          Mfin          M_HE          M_CO                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  1.70000E+002  1.35485E+002  7.23592E+001  6.91409E+001      2.184615E+001      1.304820E-003      1.255586E+001      5.202641E-011      1.214355E-009      5.913720E-002      1.779025E-003      1.450729E-002      2.080459E-006      2.455925E-002      5.092328E-006      1.503712E-005      5.022850E-007      2.933931E-003      3.989936E-006      2.867853E-004      5.152174E-004      1.228171E-003      8.161606E-005      1.331324E-004      8.386937E-006      2.620297E-004      1.656170E-003      0.000000E+000      0.000000E+000      7.674730E-004      0.000000E+000      1.660851E-004      0.000000E+000      1.519952E-004      0.000000E+000      8.298196E-006      0.000000E+000      4.026455E-005      0.000000E+000      3.060847E-003      0.000000E+000      1.727891E-004      0.000000E+000      4.309530E-006
  1.80000E+002  1.42941E+002  7.84877E+001  7.48731E+001      2.347785E+001      1.316043E-003      1.346684E+001      4.937202E-011      6.299764E-010      5.851030E-002      1.566669E-003      1.582056E-002      2.128064E-006      2.446047E-002      4.678372E-006      1.515312E-005      5.061249E-007      3.135674E-003      4.055188E-006      2.875269E-004      5.772347E-004      1.318805E-003      8.242132E-005      1.398736E-004      9.479029E-006      2.890264E-004      1.778189E-003      0.000000E+000      0.000000E+000      8.240364E-004      0.000000E+000      1.783257E-004      0.000000E+000      1.631973E-004      0.000000E+000      8.909778E-006      0.000000E+000      4.323207E-005      0.000000E+000      3.286434E-003      0.000000E+000      1.855238E-004      0.000000E+000      4.627147E-006
  1.90000E+002  1.50818E+002  8.30617E+001  7.97575E+001      2.481919E+001      1.323116E-003      1.423923E+001      5.179162E-011      5.050996E-010      6.298672E-002      1.833111E-003      1.747650E-002      2.172306E-006      2.681741E-002      5.377785E-006      1.522702E-005      5.087272E-007      3.305765E-003      4.099209E-006      3.044703E-004      6.262338E-004      1.394785E-003      8.456763E-005      1.457408E-004      1.066338E-005      3.113512E-004      1.880111E-003      0.000000E+000      0.000000E+000      8.712655E-004      0.000000E+000      1.885508E-004      0.000000E+000      1.725539E-004      0.000000E+000      9.420363E-006      0.000000E+000      4.570923E-005      0.000000E+000      3.474816E-003      0.000000E+000      1.961486E-004      0.000000E+000      4.892346E-006
  2.00000E+002  1.57605E+002  8.97469E+001  8.59177E+001      2.669107E+001      1.331337E-003      1.557887E+001      5.411198E-011      3.904505E-010      6.066023E-002      1.607957E-003      1.925154E-002      2.222920E-006      2.777271E-002      5.060901E-006      1.531338E-005      5.115016E-007      3.553869E-003      4.164662E-006      2.966198E-004      7.106142E-004      1.512443E-003      8.548534E-005      1.520202E-004      1.186801E-005      3.472421E-004      2.034634E-003      0.000000E+000      0.000000E+000      9.427134E-004      0.000000E+000      2.040084E-004      0.000000E+000      1.867008E-004      0.000000E+000      1.019296E-005      0.000000E+000      4.945841E-005      0.000000E+000      3.759750E-003      0.000000E+000      2.122429E-004      0.000000E+000      5.293544E-006
  2.10000E+002  1.64451E+002  9.79759E+001  9.32521E+001      2.859327E+001      1.326115E-003      1.684207E+001      5.649097E-011      3.130660E-010      5.043675E-002      1.140719E-003      2.078662E-002      2.251067E-006      2.524488E-002      4.247096E-006      1.524533E-005      5.089537E-007      3.793123E-003      4.187234E-006      2.687498E-004      7.998337E-004      1.627808E-003      8.397059E-005      1.567373E-004      1.296379E-005      3.840493E-004      2.186174E-003      0.000000E+000      0.000000E+000      1.012875E-003      0.000000E+000      2.191930E-004      0.000000E+000      2.005970E-004      0.000000E+000      1.095159E-005      0.000000E+000      5.313926E-005      0.000000E+000      4.039575E-003      0.000000E+000      2.280378E-004      0.000000E+000      5.687546E-006
  2.20000E+002  1.70262E+002  1.04707E+002  9.89786E+001      3.089627E+001      1.404724E-003      1.871988E+001      5.930137E-011      2.608055E-010      5.359732E-002      1.032049E-003      2.275097E-002      2.402907E-006      2.665311E-002      4.093856E-006      1.615003E-005      5.391422E-007      4.112113E-003      4.430841E-006      2.847476E-004      9.068062E-004      1.782457E-003      8.807017E-005      1.624532E-004      1.436970E-005      4.306672E-004      2.388090E-003      0.000000E+000      0.000000E+000      1.106167E-003      0.000000E+000      2.393207E-004      0.000000E+000      2.190595E-004      0.000000E+000      1.196000E-005      0.000000E+000      5.802812E-005      0.000000E+000      4.411545E-003      0.000000E+000      2.490262E-004      0.000000E+000      6.210136E-006
  2.30000E+002  1.75573E+002  1.13162E+002  1.06357E+002      3.342270E+001      1.398298E-003      2.089296E+001      6.215856E-011      1.774727E-010      4.188863E-002      6.929185E-004      2.546055E-002      2.453554E-006      2.372869E-002      3.690165E-006      1.606755E-005      5.360885E-007      4.463781E-003      4.470676E-006      2.558324E-004      1.040705E-003      1.957885E-003      8.597473E-005      1.683584E-004      1.595379E-005      4.863065E-004      2.613910E-003      0.000000E+000      0.000000E+000      1.210405E-003      0.000000E+000      2.619376E-004      0.000000E+000      2.397164E-004      0.000000E+000      1.308734E-005      0.000000E+000      6.350244E-005      0.000000E+000      4.827356E-003      0.000000E+000      2.725106E-004      0.000000E+000      6.796700E-006
  2.40000E+002  1.80921E+002  1.22698E+002  1.14280E+002      3.587580E+001      1.407215E-003      2.310572E+001      6.496178E-011      1.093403E-010      2.821240E-002      4.091375E-004      2.811369E-002      2.522741E-006      1.928746E-002      3.359736E-006      1.616516E-005      5.390131E-007      4.808926E-003      4.546512E-006      2.266448E-004      1.175132E-003      2.133734E-003      8.376881E-005      1.713866E-004      1.718686E-005      5.431794E-004      2.838181E-003      0.000000E+000      0.000000E+000      1.313916E-003      0.000000E+000      2.843382E-004      0.000000E+000      2.602160E-004      0.000000E+000      1.420653E-005      0.000000E+000      6.893300E-005      0.000000E+000      5.240177E-003      0.000000E+000      2.958153E-004      0.000000E+000      7.377928E-006
  2.50000E+002  1.86742E+002  1.31244E+002  1.21696E+002      3.811140E+001      1.433381E-003      2.506139E+001      6.847770E-011      8.039206E-011      1.662986E-002      2.893964E-004      3.049104E-002      2.611028E-006      1.543375E-002      3.254506E-006      1.646439E-005      5.487193E-007      5.118810E-003      4.655609E-006      2.054509E-004      1.294476E-003      2.292040E-003      8.262258E-005      1.732168E-004      1.838082E-005      5.945271E-004      3.039648E-003      0.000000E+000      0.000000E+000      1.406916E-003      0.000000E+000      3.044638E-004      0.000000E+000      2.786343E-004      0.000000E+000      1.521208E-005      0.000000E+000      7.381213E-005      0.000000E+000      5.611081E-003      0.000000E+000      3.167534E-004      0.000000E+000      7.900144E-006
  2.60000E+002  1.92648E+002  1.39811E+002  1.29159E+002      4.001359E+001      1.501905E-003      2.725932E+001      7.133503E-011      4.578743E-011      9.584328E-003      2.144511E-004      3.257450E-002      2.754438E-006      1.275004E-002      3.335340E-006      1.725350E-005      5.748699E-007      5.418183E-003      4.858816E-006      1.998353E-004      1.408424E-003      2.451686E-003      8.471308E-005      1.731356E-004      1.872203E-005      6.433992E-004      3.237696E-003      0.000000E+000      0.000000E+000      1.498056E-003      0.000000E+000      3.241870E-004      0.000000E+000      2.966842E-004      0.000000E+000      1.619752E-005      0.000000E+000      7.859367E-005      0.000000E+000      5.974567E-003      0.000000E+000      3.372726E-004      0.000000E+000      8.411914E-006
