# Initial composition Z = 0.03
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000          SN      6.679800E-001      2.732900E-005      3.019700E-001      1.088100E-008      3.254100E-010      5.394500E-003      6.536900E-005      1.455300E-003      3.579000E-006      1.319900E-002      5.327800E-006      2.976900E-005      9.915400E-007      2.802500E-003      7.053900E-006      2.266700E-004      7.065300E-005      1.035800E-003      1.366000E-004      1.564100E-004      0.000000E+000      1.144900E-004      1.432400E-003      6.708500E-005      1.284400E-005      6.665300E-004      1.611800E-005      1.442400E-004      7.242500E-006      1.320000E-004      9.562700E-008      7.206700E-006      7.322600E-007      3.496900E-005      1.939000E-005      2.658300E-003      7.047800E-006      1.500600E-004      1.481800E-006      3.742700E-006
# total ejecta
           Min          Mfin          M_HE          M_CO          Mrem          Mbar         SNT                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  1.20000E+002  5.69974E+000  5.69974E+000  4.60025E+000  1.52682E+000  1.70166E+000        CCSN      3.568635E+001      8.767740E-004      7.226846E+001      1.696535E-008      2.759278E-010      3.550837E+000      6.040458E-003      1.640045E+000      8.626152E-005      2.547348E+000      2.412342E-004      4.470000E-003      2.172478E-005      8.767585E-001      1.136713E-003      3.011925E-001      5.226773E-002      2.431580E-001      2.368015E-002      4.541958E-002      2.104444E-003      3.649611E-002      3.362775E-001      5.433242E-003      0.000000E+000      1.582815E-001      3.792460E-004      3.111130E-002      1.790522E-004      2.511421E-002      8.807125E-006      1.042040E-003      3.444506E-005      6.213762E-003      1.289412E-003      3.954549E-001      6.466334E-004      2.293122E-002      2.714886E-004      5.865917E-004
  1.30000E+002  5.68027E+000  5.68027E+000  4.56847E+000  1.52398E+000  1.69817E+000        CCSN      3.906377E+001      8.637050E-004      7.863174E+001      2.067177E-008      3.622432E-010      3.547716E+000      6.636401E-003      1.820643E+000      8.908981E-005      2.540959E+000      2.580276E-004      4.539141E-003      2.187922E-005      9.011189E-001      1.167060E-003      3.009836E-001      5.565756E-002      2.536795E-001      2.387992E-002      4.728115E-002      2.471014E-003      3.763920E-002      3.491073E-001      5.415118E-003      0.000000E+000      1.639589E-001      3.726327E-004      3.235153E-002      1.743994E-004      2.632376E-002      8.627325E-006      1.111653E-003      3.439461E-005      6.580667E-003      1.297972E-003      4.222185E-001      6.378484E-004      2.436517E-002      2.656949E-004      6.204735E-004
  1.40000E+002  5.81518E+000  5.81518E+000  4.66874E+000  1.53294E+000  1.70919E+000        CCSN      4.239407E+001      8.797499E-004      8.481750E+001      2.439463E-008      4.478394E-010      3.612341E+000      7.084183E-003      1.992822E+000      9.345114E-005      2.652830E+000      2.730276E-004      4.215306E-003      2.201538E-005      9.386245E-001      1.222469E-003      3.042536E-001      5.980535E-002      2.636217E-001      2.465192E-002      5.027296E-002      2.844682E-003      3.968068E-002      3.682584E-001      5.476652E-003      0.000000E+000      1.737356E-001      3.947369E-004      3.441705E-002      1.897147E-004      2.795136E-002      9.239996E-006      1.189129E-003      3.422312E-005      6.818856E-003      1.239503E-003      4.484418E-001      6.710942E-004      2.621863E-002      2.852450E-004      6.695379E-004
  1.50000E+002  5.84570E+000  5.84570E+000  4.72193E+000  1.53769E+000  1.71503E+000        CCSN      4.583220E+001      8.923896E-004      9.101160E+001      2.837292E-008      5.413032E-010      3.631881E+000      7.565911E-003      2.168655E+000      9.770051E-005      2.708021E+000      2.875955E-004      4.040469E-003      2.214156E-005      9.714359E-001      1.266167E-003      3.043899E-001      6.366897E-002      2.737771E-001      2.517446E-002      5.272619E-002      3.237076E-003      4.140356E-002      3.850062E-001      5.506846E-003      0.000000E+000      1.820266E-001      4.056572E-004      3.617947E-002      1.974250E-004      2.941824E-002      9.540961E-006      1.263207E-003      3.408574E-005      7.107929E-003      1.206409E-003      4.750375E-001      6.873977E-004      2.791334E-002      2.949361E-004      7.125808E-004
  1.60000E+002  5.91872E+000  5.91872E+000  4.73992E+000  1.53930E+000  1.71701E+000        CCSN      4.925908E+001      8.996329E-004      9.721285E+001      3.263445E-008      6.443490E-010      3.672257E+000      8.099809E-003      2.343418E+000      1.017550E-004      2.758525E+000      3.021407E-004      3.943876E-003      2.225940E-005      1.000737E+000      1.301611E-003      3.069365E-001      6.731415E-002      2.840510E-001      2.560864E-002      5.499822E-002      3.639318E-003      4.289366E-002      3.999326E-001      5.520817E-003      0.000000E+000      1.891694E-001      4.104369E-004      3.770427E-002      2.005410E-004      3.076562E-002      9.657934E-006      1.335507E-003      3.403758E-005      7.436529E-003      1.197998E-003      5.017715E-001      6.953476E-004      2.947310E-002      2.986495E-004      7.520359E-004
  1.70000E+002  5.76533E+000  5.76533E+000  4.65600E+000  1.53181E+000  1.70779E+000        CCSN      5.288867E+001      9.173723E-004      1.034886E+002      3.663294E-008      7.345336E-010      3.597993E+000      8.609081E-003      2.524993E+000      1.065964E-004      2.673869E+000      3.130061E-004      4.259835E-003      2.257003E-005      1.019892E+000      1.315767E-003      3.036394E-001      7.037249E-002      2.948563E-001      2.552073E-002      5.620386E-002      4.067506E-003      4.368601E-002      4.107411E-001      5.466581E-003      0.000000E+000      1.933903E-001      3.913202E-004      3.867178E-002      1.874868E-004      3.188434E-002      9.145622E-006      1.405385E-003      3.424389E-005      7.886515E-003      1.247590E-003      5.285228E-001      6.654353E-004      3.068180E-002      2.822978E-004      7.804644E-004
  1.80000E+002  6.29000E+000  6.29000E+000  5.08086E+000  1.56968E+000  1.75447E+000        CCSN      5.624717E+001      9.519111E-004      1.091582E+002      4.543110E-008      9.506660E-010      3.811702E+000      9.102068E-003      2.682817E+000      1.119409E-004      3.035777E+000      3.288236E-004      3.134385E-003      2.288615E-005      1.089506E+000      1.419111E-003      3.101812E-001      7.634994E-002      3.033363E-001      2.752067E-002      6.142989E-002      4.517959E-003      4.793943E-002      4.413021E-001      5.720763E-003      0.000000E+000      2.108910E-001      4.811416E-004      4.233012E-002      2.494760E-004      3.415007E-002      1.156515E-005      1.486966E-003      3.404895E-005      8.075255E-003      1.184873E-003      5.609641E-001      7.786001E-004      3.306677E-002      3.591187E-004      8.571249E-004
  1.90000E+002  5.77419E+000  5.77419E+000  4.66392E+000  1.53251E+000  1.70866E+000        CCSN      5.984427E+001      9.480069E-004      1.159321E+002      4.552622E-008      9.504797E-010      3.607363E+000      9.622513E-003      2.880457E+000      1.157419E-004      2.707803E+000      3.354003E-004      4.327888E-003      2.280190E-005      1.075679E+000      1.373346E-003      3.041817E-001      7.755941E-002      3.155893E-001      2.615092E-002      6.031619E-002      4.943673E-003      4.649234E-002      4.398437E-001      5.471359E-003      0.000000E+000      2.069989E-001      3.930422E-004      4.161308E-002      1.886874E-004      3.455450E-002      9.193571E-006      1.550174E-003      3.422467E-005      8.577767E-003      1.242157E-003      5.817535E-001      6.680645E-004      3.372071E-002      2.838211E-004      8.563838E-004
  2.00000E+002  6.28892E+000  6.28892E+000  5.06955E+000  1.56867E+000  1.75323E+000        CCSN      6.331287E+001      9.758092E-004      1.215125E+002      5.585237E-008      1.188092E-009      3.818878E+000      1.018168E-002      3.038300E+000      1.207208E-004      3.057162E+000      3.524909E-004      3.102990E-003      2.320812E-005      1.143390E+000      1.473264E-003      3.111421E-001      8.337991E-002      3.241486E-001      2.808128E-002      6.537427E-002      5.413751E-003      5.061333E-002      4.695807E-001      5.714621E-003      0.000000E+000      2.239676E-001      4.789207E-004      4.515671E-002      2.479136E-004      3.676652E-002      1.150274E-005      1.631095E-003      3.400572E-005      8.770329E-003      1.181806E-003      6.140086E-001      7.771320E-004      3.607077E-002      3.571313E-004      9.312054E-004
  2.10000E+002  5.92014E+000  5.92014E+000  4.73554E+000  1.53891E+000  1.71653E+000        CCSN      6.677535E+001      9.977209E-004      1.282202E+002      5.821509E-008      1.274437E-009      3.698125E+000      1.068827E-002      3.228400E+000      1.256680E-004      2.827005E+000      3.570280E-004      4.055786E-003      2.338067E-005      1.137826E+000      1.442487E-003      3.090450E-001      8.505015E-002      3.359903E-001      2.709475E-002      6.505712E-002      5.840861E-003      4.974152E-002      4.715658E-001      5.518546E-003      0.000000E+000      2.224535E-001      4.095934E-004      4.491159E-002      1.999565E-004      3.737390E-002      9.634206E-006      1.696572E-003      3.405478E-005      9.193822E-003      1.200190E-003      6.349352E-001      6.939847E-004      3.697899E-002      2.978838E-004      9.391529E-004
  2.20000E+002  5.86302E+000  5.86302E+000  4.73409E+000  1.53878E+000  1.71637E+000        CCSN      7.029107E+001      1.011239E-003      1.344612E+002      6.047484E-008      1.320525E-009      3.671690E+000      1.125494E-002      3.413179E+000      1.299053E-004      2.815471E+000      3.632669E-004      4.071283E-003      2.359729E-005      1.165197E+000      1.468467E-003      3.069020E-001      8.867682E-002      3.464126E-001      2.729020E-002      6.697445E-002      6.339210E-003      5.111529E-002      4.859304E-001      5.514023E-003      0.000000E+000      2.291079E-001      4.083561E-004      4.635395E-002      1.991955E-004      3.869608E-002      9.613286E-006      1.769020E-003      3.403834E-005      9.546758E-003      1.200554E-003      6.616402E-001      6.918876E-004      3.848145E-002      2.972419E-004      9.764213E-004
  2.30000E+002  5.99933E+000  5.99933E+000  4.81500E+000  1.54600E+000  1.72526E+000        CCSN      7.362861E+001      1.018041E-003      1.406402E+002      6.283823E-008      1.367116E-009      3.749001E+000      1.181646E-002      3.593009E+000      1.335210E-004      2.913370E+000      3.705437E-004      3.858548E-003      2.363220E-005      1.200627E+000      1.509278E-003      3.114029E-001      9.280620E-002      3.564253E-001      2.787711E-002      6.970021E-002      6.840207E-003      5.305838E-002      5.038484E-001      5.565325E-003      0.000000E+000      2.380714E-001      4.264492E-004      4.827223E-002      2.115381E-004      4.020398E-002      1.008264E-005      1.842749E-003      3.384853E-005      9.814331E-003      1.168037E-003      6.885913E-001      7.183277E-004      4.021519E-002      3.122744E-004      1.021996E-003
