#
# Initial mass = 1.000, Z =  0.0300, Y =  0.300, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.941E+01 3.121E+03 4.659E+02 6.954E+02 8.167E+00 6.972E+00 3.586E-04 1.969E+01 2.987E+01 6.586E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.489E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.314E-15 3.852E-01 1.674E-02 5.339E-02
  1.942E+01 3.118E+03 4.661E+02 6.952E+02 8.167E+00 6.972E+00 3.565E-04 1.969E+01 2.987E+01 6.501E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.489E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.307E-15 3.852E-01 1.674E-02 5.339E-02
  1.944E+01 3.115E+03 4.663E+02 6.951E+02 8.167E+00 6.972E+00 3.550E-04 1.969E+01 2.987E+01 6.412E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.489E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.300E-15 3.852E-01 1.674E-02 5.339E-02
  1.956E+01 3.088E+03 4.683E+02 6.937E+02 8.166E+00 6.973E+00 4.302E-04 1.969E+01 2.987E+01 6.295E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.489E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.279E-15 3.852E-01 1.674E-02 5.339E-02
  1.963E+01 3.088E+03 4.684E+02 6.937E+02 8.165E+00 6.973E+00 6.539E-04 1.969E+01 2.987E+01 1.827E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.502E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 4.878E-12 3.852E-01 1.675E-02 5.339E-02
  1.985E+01 3.088E+03 4.685E+02 6.937E+02 8.163E+00 6.973E+00 9.429E-04 1.969E+01 2.987E+01 5.453E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.247E+02 1.546E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.132E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 2.907E-10 3.852E-01 1.675E-02 5.339E-02
  2.022E+01 3.090E+03 4.686E+02 6.937E+02 8.160E+00 6.973E+00 1.263E-03 1.969E+01 2.987E+01 1.241E-05 3.199E-01 8.008E-03 4.519E-02 2.108E-04 3.424E+03 6.226E+02 1.638E-04 7.217E-02 6.675E-03 1.393E-03 2.152E-02 4.154E-05 1.929E-03 1.119E-01 1.009E-01 7.343E-02 7.029E-02 1.134E-01 2.824E-02 6.370E-02 2.311E-02 3.076E-03 1.173E-09 3.852E-01 1.676E-02 5.339E-02
  2.076E+01 3.085E+03 4.696E+02 6.932E+02 8.153E+00 6.971E+00 1.561E-03 1.969E+01 2.987E+01 2.344E-05 3.202E-01 8.010E-03 4.519E-02 2.110E-04 3.402E+03 6.185E+02 1.793E-04 7.218E-02 6.676E-03 1.393E-03 2.152E-02 4.196E-05 1.929E-03 1.119E-01 1.009E-01 7.348E-02 7.032E-02 1.134E-01 2.825E-02 6.370E-02 2.312E-02 3.080E-03 3.123E-09 3.852E-01 1.677E-02 5.341E-02
  2.134E+01 3.122E+03 4.697E+02 6.933E+02 8.142E+00 6.968E+00 1.801E-03 1.969E+01 2.987E+01 3.952E-05 3.206E-01 8.013E-03 4.519E-02 2.112E-04 3.373E+03 6.133E+02 2.024E-04 7.220E-02 6.677E-03 1.393E-03 2.152E-02 4.254E-05 1.929E-03 1.119E-01 1.009E-01 7.356E-02 7.038E-02 1.134E-01 2.827E-02 6.370E-02 2.313E-02 3.086E-03 7.070E-09 3.853E-01 1.680E-02 5.342E-02
  2.201E+01 3.206E+03 4.699E+02 6.935E+02 8.126E+00 6.963E+00 1.979E-03 1.969E+01 2.987E+01 6.116E-05 3.212E-01 8.017E-03 4.519E-02 2.115E-04 3.346E+03 6.084E+02 2.341E-04 7.223E-02 6.679E-03 1.393E-03 2.152E-02 4.316E-05 1.929E-03 1.119E-01 1.009E-01 7.367E-02 7.044E-02 1.134E-01 2.830E-02 6.369E-02 2.316E-02 3.097E-03 1.662E-08 3.853E-01 1.683E-02 5.345E-02
  2.264E+01 3.760E+03 4.701E+02 6.943E+02 8.105E+00 6.956E+00 2.089E-03 1.969E+01 2.986E+01 8.834E-05 3.220E-01 8.023E-03 4.520E-02 2.119E-04 3.315E+03 6.030E+02 2.754E-04 7.226E-02 6.682E-03 1.394E-03 2.152E-02 4.392E-05 1.929E-03 1.120E-01 1.009E-01 7.382E-02 7.051E-02 1.134E-01 2.835E-02 6.368E-02 2.320E-02 3.116E-03 4.523E-08 3.854E-01 1.688E-02 5.349E-02
  2.327E+01 4.539E+03 4.703E+02 6.952E+02 8.078E+00 6.948E+00 2.159E-03 1.969E+01 2.985E+01 1.197E-04 3.230E-01 8.030E-03 4.520E-02 2.125E-04 3.280E+03 5.968E+02 3.251E-04 7.230E-02 6.685E-03 1.394E-03 2.152E-02 4.486E-05 1.929E-03 1.120E-01 1.009E-01 7.400E-02 7.062E-02 1.134E-01 2.840E-02 6.368E-02 2.324E-02 3.143E-03 1.181E-07 3.855E-01 1.694E-02 5.355E-02
  2.346E+01 8.672E+03 4.707E+02 6.986E+02 8.044E+00 6.937E+00 2.206E-03 1.969E+01 2.984E+01 1.548E-04 3.241E-01 8.038E-03 4.521E-02 2.133E-04 3.242E+03 5.899E+02 3.831E-04 7.236E-02 6.690E-03 1.395E-03 2.153E-02 4.598E-05 1.929E-03 1.120E-01 1.009E-01 7.422E-02 7.075E-02 1.134E-01 2.848E-02 6.367E-02 2.330E-02 3.182E-03 2.927E-07 3.857E-01 1.701E-02 5.363E-02
  2.272E+01 2.149E+04 4.717E+02 7.086E+02 8.003E+00 6.925E+00 2.237E-03 1.968E+01 2.982E+01 1.918E-04 3.253E-01 8.047E-03 4.522E-02 2.142E-04 3.203E+03 5.832E+02 4.464E-04 7.242E-02 6.696E-03 1.396E-03 2.153E-02 4.722E-05 1.930E-03 1.120E-01 1.009E-01 7.447E-02 7.090E-02 1.134E-01 2.857E-02 6.365E-02 2.337E-02 3.233E-03 6.596E-07 3.859E-01 1.711E-02 5.374E-02
  2.127E+01 2.869E+04 4.732E+02 7.256E+02 7.957E+00 6.911E+00 2.263E-03 1.968E+01 2.980E+01 2.303E-04 3.266E-01 8.057E-03 4.524E-02 2.152E-04 3.168E+03 5.770E+02 5.143E-04 7.250E-02 6.702E-03 1.398E-03 2.153E-02 4.850E-05 1.930E-03 1.120E-01 1.009E-01 7.474E-02 7.107E-02 1.134E-01 2.867E-02 6.364E-02 2.344E-02 3.296E-03 1.263E-06 3.862E-01 1.722E-02 5.388E-02
  1.853E+01 2.830E+04 4.759E+02 7.689E+02 7.903E+00 6.895E+00 2.283E-03 1.967E+01 2.978E+01 2.706E-04 3.281E-01 8.067E-03 4.526E-02 2.165E-04 3.125E+03 5.695E+02 5.879E-04 7.258E-02 6.709E-03 1.399E-03 2.153E-02 5.004E-05 1.930E-03 1.120E-01 1.009E-01 7.503E-02 7.128E-02 1.134E-01 2.879E-02 6.363E-02 2.352E-02 3.373E-03 2.255E-06 3.865E-01 1.736E-02 5.405E-02
  1.568E+01 2.837E+04 4.797E+02 8.389E+02 7.840E+00 6.876E+00 2.302E-03 1.967E+01 2.975E+01 3.124E-04 3.297E-01 8.078E-03 4.528E-02 2.181E-04 3.075E+03 5.607E+02 6.676E-04 7.268E-02 6.718E-03 1.401E-03 2.153E-02 5.188E-05 1.930E-03 1.121E-01 1.009E-01 7.536E-02 7.153E-02 1.134E-01 2.894E-02 6.361E-02 2.361E-02 3.468E-03 3.932E-06 3.868E-01 1.752E-02 5.428E-02
  1.376E+01 3.051E+04 4.835E+02 9.140E+02 7.767E+00 6.854E+00 2.315E-03 1.966E+01 2.971E+01 3.558E-04 3.314E-01 8.090E-03 4.531E-02 2.199E-04 3.020E+03 5.509E+02 7.524E-04 7.280E-02 6.728E-03 1.403E-03 2.154E-02 5.404E-05 1.930E-03 1.121E-01 1.009E-01 7.572E-02 7.182E-02 1.135E-01 2.911E-02 6.359E-02 2.372E-02 3.584E-03 6.613E-06 3.872E-01 1.771E-02 5.455E-02
  1.317E+01 3.343E+04 4.857E+02 9.539E+02 7.682E+00 6.827E+00 2.326E-03 1.965E+01 2.967E+01 4.015E-04 3.334E-01 8.103E-03 4.534E-02 2.221E-04 2.962E+03 5.408E+02 8.433E-04 7.292E-02 6.740E-03 1.406E-03 2.154E-02 5.645E-05 1.931E-03 1.121E-01 1.010E-01 7.612E-02 7.216E-02 1.135E-01 2.931E-02 6.357E-02 2.383E-02 3.722E-03 1.053E-05 3.877E-01 1.795E-02 5.490E-02
  1.340E+01 3.449E+04 4.865E+02 9.662E+02 7.586E+00 6.796E+00 2.332E-03 1.964E+01 2.961E+01 4.507E-04 3.355E-01 8.117E-03 4.538E-02 2.247E-04 2.897E+03 5.294E+02 9.425E-04 7.307E-02 6.753E-03 1.409E-03 2.154E-02 5.926E-05 1.931E-03 1.122E-01 1.010E-01 7.655E-02 7.256E-02 1.135E-01 2.954E-02 6.355E-02 2.395E-02 3.885E-03 1.599E-05 3.883E-01 1.822E-02 5.531E-02
  1.394E+01 3.451E+04 4.869E+02 9.725E+02 7.472E+00 6.759E+00 2.338E-03 1.963E+01 2.955E+01 5.041E-04 3.380E-01 8.132E-03 4.543E-02 2.278E-04 2.818E+03 5.156E+02 1.052E-03 7.323E-02 6.769E-03 1.412E-03 2.155E-02 6.272E-05 1.931E-03 1.122E-01 1.010E-01 7.704E-02 7.303E-02 1.135E-01 2.981E-02 6.353E-02 2.409E-02 4.080E-03 2.366E-05 3.889E-01 1.854E-02 5.582E-02
  1.462E+01 3.392E+04 4.872E+02 9.793E+02 7.336E+00 6.713E+00 2.341E-03 1.961E+01 2.947E+01 5.639E-04 3.409E-01 8.150E-03 4.549E-02 2.316E-04 2.729E+03 5.000E+02 1.176E-03 7.342E-02 6.788E-03 1.417E-03 2.156E-02 6.694E-05 1.932E-03 1.122E-01 1.010E-01 7.761E-02 7.361E-02 1.136E-01 3.014E-02 6.350E-02 2.426E-02 4.322E-03 3.489E-05 3.897E-01 1.894E-02 5.647E-02
  1.531E+01 3.306E+04 4.877E+02 9.991E+02 7.168E+00 6.653E+00 2.347E-03 1.959E+01 2.937E+01 6.308E-04 3.444E-01 8.171E-03 4.557E-02 2.366E-04 2.617E+03 4.802E+02 1.315E-03 7.365E-02 6.812E-03 1.422E-03 2.157E-02 7.257E-05 1.932E-03 1.123E-01 1.010E-01 7.827E-02 7.437E-02 1.136E-01 3.056E-02 6.347E-02 2.445E-02 4.635E-03 5.283E-05 3.907E-01 1.945E-02 5.732E-02
  1.599E+01 3.215E+04 4.884E+02 1.026E+03 6.964E+00 6.577E+00 2.354E-03 1.956E+01 2.924E+01 7.074E-04 3.487E-01 8.195E-03 4.567E-02 2.428E-04 2.486E+03 4.573E+02 1.473E-03 7.391E-02 6.842E-03 1.430E-03 2.158E-02 7.969E-05 1.933E-03 1.123E-01 1.011E-01 7.904E-02 7.530E-02 1.136E-01 3.108E-02 6.343E-02 2.467E-02 5.026E-03 7.927E-05 3.920E-01 2.010E-02 5.843E-02
  1.693E+01 3.143E+04 4.890E+02 1.043E+03 6.721E+00 6.480E+00 2.365E-03 1.953E+01 2.907E+01 7.955E-04 3.537E-01 8.223E-03 4.580E-02 2.507E-04 2.335E+03 4.305E+02 1.655E-03 7.421E-02 6.879E-03 1.439E-03 2.159E-02 8.885E-05 1.934E-03 1.124E-01 1.011E-01 7.993E-02 7.646E-02 1.137E-01 3.172E-02 6.338E-02 2.493E-02 5.513E-03 1.178E-04 3.935E-01 2.092E-02 5.987E-02
#
#Final isotopic abundance ratios: 
#
  1.764E+01 2.995E+04 4.899E+02 1.099E+03 6.437E+00 6.359E+00 2.390E-03 1.948E+01 2.887E+01 9.038E-04 3.600E-01 8.258E-03 4.596E-02 2.606E-04 2.168E+03 4.011E+02 1.878E-03 7.457E-02 6.924E-03 1.450E-03 2.161E-02 1.004E-04 1.935E-03 1.125E-01 1.011E-01 8.102E-02 7.792E-02 1.137E-01 3.252E-02 6.333E-02 2.525E-02 6.118E-03 1.688E-04 3.955E-01 2.196E-02 6.173E-02
#
# Initial mass = 5.500, Z =  0.0300, Y =  0.300, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.908E+01 3.421E+03 4.756E+02 6.977E+02 8.307E+00 6.876E+00 6.450E-04 1.969E+01 2.987E+01 6.555E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.252E+02 1.515E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.957E-15 3.852E-01 1.674E-02 5.339E-02
  1.914E+01 3.403E+03 4.767E+02 6.969E+02 8.306E+00 6.877E+00 6.408E-04 1.969E+01 2.987E+01 6.478E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.252E+02 1.514E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.950E-15 3.852E-01 1.674E-02 5.339E-02
  1.915E+01 3.402E+03 4.767E+02 6.969E+02 8.306E+00 6.877E+00 6.380E-04 1.969E+01 2.987E+01 6.410E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.252E+02 1.514E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.947E-15 3.852E-01 1.674E-02 5.339E-02
  1.916E+01 3.399E+03 4.770E+02 6.967E+02 8.306E+00 6.877E+00 6.374E-04 1.969E+01 2.987E+01 6.337E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.252E+02 1.514E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.944E-15 3.852E-01 1.674E-02 5.339E-02
  1.928E+01 3.371E+03 4.789E+02 6.954E+02 8.304E+00 6.879E+00 7.842E-04 1.969E+01 2.987E+01 6.238E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.252E+02 1.514E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.932E-15 3.852E-01 1.674E-02 5.339E-02
  1.935E+01 3.372E+03 4.790E+02 6.953E+02 8.302E+00 6.879E+00 1.015E-03 1.969E+01 2.987E+01 1.748E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.252E+02 1.527E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 2.618E-12 3.852E-01 1.675E-02 5.339E-02
  1.953E+01 3.386E+03 4.791E+02 6.954E+02 8.300E+00 6.878E+00 1.291E-03 1.969E+01 2.987E+01 4.697E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.560E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.128E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.903E-11 3.852E-01 1.675E-02 5.339E-02
  1.980E+01 3.456E+03 4.793E+02 6.954E+02 8.296E+00 6.878E+00 1.582E-03 1.969E+01 2.987E+01 1.006E-05 3.198E-01 8.007E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.622E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.130E-05 1.929E-03 1.119E-01 1.009E-01 7.342E-02 7.027E-02 1.134E-01 2.824E-02 6.370E-02 2.310E-02 3.075E-03 9.259E-11 3.852E-01 1.675E-02 5.339E-02
  2.010E+01 4.192E+03 4.803E+02 6.957E+02 8.289E+00 6.876E+00 1.835E-03 1.969E+01 2.987E+01 1.865E-05 3.200E-01 8.009E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.727E-04 7.218E-02 6.675E-03 1.393E-03 2.152E-02 4.134E-05 1.929E-03 1.119E-01 1.009E-01 7.346E-02 7.028E-02 1.134E-01 2.825E-02 6.370E-02 2.311E-02 3.077E-03 4.296E-10 3.852E-01 1.676E-02 5.339E-02
  2.005E+01 8.162E+03 4.807E+02 6.994E+02 8.280E+00 6.874E+00 2.034E-03 1.969E+01 2.987E+01 3.120E-05 3.203E-01 8.011E-03 4.519E-02 2.108E-04 3.437E+03 6.250E+02 1.885E-04 7.218E-02 6.675E-03 1.393E-03 2.152E-02 4.141E-05 1.929E-03 1.119E-01 1.009E-01 7.351E-02 7.029E-02 1.134E-01 2.826E-02 6.370E-02 2.313E-02 3.082E-03 1.954E-09 3.852E-01 1.678E-02 5.340E-02
  1.926E+01 2.158E+04 4.818E+02 7.127E+02 8.268E+00 6.870E+00 2.177E-03 1.969E+01 2.987E+01 4.784E-05 3.207E-01 8.015E-03 4.519E-02 2.109E-04 3.436E+03 6.248E+02 2.105E-04 7.220E-02 6.676E-03 1.393E-03 2.152E-02 4.153E-05 1.929E-03 1.119E-01 1.009E-01 7.359E-02 7.031E-02 1.134E-01 2.828E-02 6.369E-02 2.314E-02 3.090E-03 7.771E-09 3.853E-01 1.680E-02 5.342E-02
  1.741E+01 2.747E+04 4.840E+02 7.494E+02 8.252E+00 6.865E+00 2.271E-03 1.969E+01 2.986E+01 6.805E-05 3.212E-01 8.019E-03 4.520E-02 2.111E-04 3.434E+03 6.245E+02 2.385E-04 7.222E-02 6.678E-03 1.393E-03 2.152E-02 4.172E-05 1.929E-03 1.119E-01 1.009E-01 7.370E-02 7.034E-02 1.134E-01 2.831E-02 6.369E-02 2.317E-02 3.102E-03 2.541E-08 3.853E-01 1.683E-02 5.344E-02
  1.452E+01 2.657E+04 4.881E+02 8.481E+02 8.231E+00 6.859E+00 2.337E-03 1.969E+01 2.986E+01 9.167E-05 3.219E-01 8.024E-03 4.520E-02 2.114E-04 3.430E+03 6.239E+02 2.728E-04 7.224E-02 6.680E-03 1.393E-03 2.152E-02 4.200E-05 1.929E-03 1.119E-01 1.009E-01 7.383E-02 7.038E-02 1.134E-01 2.835E-02 6.368E-02 2.321E-02 3.122E-03 7.340E-08 3.854E-01 1.687E-02 5.348E-02
  1.115E+01 2.672E+04 4.951E+02 1.184E+03 8.207E+00 6.852E+00 2.394E-03 1.969E+01 2.985E+01 1.170E-04 3.226E-01 8.030E-03 4.520E-02 2.117E-04 3.425E+03 6.230E+02 3.111E-04 7.227E-02 6.683E-03 1.394E-03 2.152E-02 4.237E-05 1.929E-03 1.119E-01 1.009E-01 7.398E-02 7.044E-02 1.134E-01 2.840E-02 6.368E-02 2.325E-02 3.149E-03 1.797E-07 3.855E-01 1.693E-02 5.353E-02
  8.817E+00 3.314E+04 5.033E+02 1.847E+03 8.179E+00 6.844E+00 2.444E-03 1.969E+01 2.984E+01 1.440E-04 3.235E-01 8.036E-03 4.521E-02 2.122E-04 3.417E+03 6.218E+02 3.536E-04 7.231E-02 6.686E-03 1.394E-03 2.152E-02 4.283E-05 1.929E-03 1.120E-01 1.009E-01 7.415E-02 7.052E-02 1.134E-01 2.846E-02 6.367E-02 2.329E-02 3.183E-03 3.693E-07 3.857E-01 1.699E-02 5.359E-02
  6.924E+00 4.267E+04 5.139E+02 4.169E+03 8.146E+00 6.835E+00 2.495E-03 1.968E+01 2.983E+01 1.727E-04 3.244E-01 8.043E-03 4.522E-02 2.128E-04 3.407E+03 6.201E+02 4.005E-04 7.235E-02 6.690E-03 1.395E-03 2.152E-02 4.342E-05 1.929E-03 1.120E-01 1.009E-01 7.434E-02 7.062E-02 1.134E-01 2.854E-02 6.366E-02 2.335E-02 3.228E-03 7.474E-07 3.858E-01 1.707E-02 5.368E-02
  5.754E+00 5.376E+04 5.248E+02 1.062E+04 8.109E+00 6.825E+00 2.543E-03 1.968E+01 2.981E+01 2.019E-04 3.254E-01 8.050E-03 4.523E-02 2.136E-04 3.393E+03 6.178E+02 4.500E-04 7.240E-02 6.695E-03 1.396E-03 2.152E-02 4.413E-05 1.930E-03 1.120E-01 1.009E-01 7.454E-02 7.074E-02 1.134E-01 2.862E-02 6.365E-02 2.340E-02 3.281E-03 1.370E-06 3.860E-01 1.716E-02 5.380E-02
  4.742E+00 6.225E+04 5.378E+02 5.533E+04 8.066E+00 6.813E+00 2.601E-03 1.968E+01 2.979E+01 2.325E-04 3.265E-01 8.057E-03 4.525E-02 2.145E-04 3.376E+03 6.149E+02 5.036E-04 7.246E-02 6.700E-03 1.397E-03 2.152E-02 4.498E-05 1.930E-03 1.120E-01 1.009E-01 7.476E-02 7.088E-02 1.134E-01 2.872E-02 6.364E-02 2.347E-02 3.345E-03 2.347E-06 3.863E-01 1.727E-02 5.394E-02
  4.116E+00 6.465E+04 5.505E+02 3.233E+05 8.015E+00 6.799E+00 2.658E-03 1.967E+01 2.976E+01 2.643E-04 3.277E-01 8.066E-03 4.527E-02 2.156E-04 3.353E+03 6.109E+02 5.611E-04 7.253E-02 6.707E-03 1.399E-03 2.152E-02 4.602E-05 1.930E-03 1.120E-01 1.009E-01 7.501E-02 7.105E-02 1.134E-01 2.884E-02 6.362E-02 2.354E-02 3.424E-03 3.936E-06 3.866E-01 1.740E-02 5.412E-02
  3.719E+00 6.512E+04 5.627E+02 1.350E+06 7.959E+00 6.783E+00 2.715E-03 1.966E+01 2.974E+01 2.967E-04 3.290E-01 8.074E-03 4.529E-02 2.169E-04 3.325E+03 6.062E+02 6.212E-04 7.260E-02 6.714E-03 1.400E-03 2.152E-02 4.723E-05 1.930E-03 1.120E-01 1.009E-01 7.527E-02 7.125E-02 1.135E-01 2.897E-02 6.361E-02 2.361E-02 3.514E-03 6.208E-06 3.869E-01 1.755E-02 5.434E-02
  3.495E+00 6.543E+04 5.740E+02 2.211E+06 7.896E+00 6.765E+00 2.766E-03 1.966E+01 2.970E+01 3.302E-04 3.303E-01 8.083E-03 4.531E-02 2.184E-04 3.292E+03 6.006E+02 6.846E-04 7.269E-02 6.722E-03 1.402E-03 2.153E-02 4.862E-05 1.930E-03 1.120E-01 1.009E-01 7.555E-02 7.147E-02 1.135E-01 2.911E-02 6.360E-02 2.369E-02 3.615E-03 9.241E-06 3.872E-01 1.772E-02 5.459E-02
  3.408E+00 6.542E+04 5.843E+02 2.162E+06 7.824E+00 6.744E+00 2.804E-03 1.965E+01 2.967E+01 3.663E-04 3.319E-01 8.093E-03 4.534E-02 2.201E-04 3.252E+03 5.936E+02 7.539E-04 7.278E-02 6.731E-03 1.404E-03 2.153E-02 5.029E-05 1.930E-03 1.121E-01 1.009E-01 7.585E-02 7.173E-02 1.135E-01 2.928E-02 6.358E-02 2.378E-02 3.735E-03 1.343E-05 3.876E-01 1.792E-02 5.490E-02
  3.437E+00 6.499E+04 5.926E+02 1.900E+06 7.740E+00 6.719E+00 2.830E-03 1.964E+01 2.962E+01 4.048E-04 3.336E-01 8.104E-03 4.538E-02 2.223E-04 3.202E+03 5.850E+02 8.288E-04 7.288E-02 6.742E-03 1.406E-03 2.153E-02 5.233E-05 1.931E-03 1.121E-01 1.009E-01 7.619E-02 7.205E-02 1.135E-01 2.948E-02 6.357E-02 2.388E-02 3.878E-03 1.929E-05 3.881E-01 1.816E-02 5.528E-02
  3.563E+00 6.386E+04 5.976E+02 1.694E+06 7.643E+00 6.690E+00 2.842E-03 1.963E+01 2.957E+01 4.458E-04 3.356E-01 8.116E-03 4.542E-02 2.247E-04 3.143E+03 5.747E+02 9.092E-04 7.300E-02 6.755E-03 1.409E-03 2.154E-02 5.475E-05 1.931E-03 1.121E-01 1.010E-01 7.656E-02 7.241E-02 1.135E-01 2.970E-02 6.355E-02 2.399E-02 4.043E-03 2.727E-05 3.887E-01 1.844E-02 5.573E-02
